"","date","place","CO2","O3","CO","SO2","TinyDust","MicroDust","Year","Month","Day","date2"
"10327",20160901,"은평구",0.026,0.038,0.5,0.004,64,36,"2016","09","01",2016-09-01
"10328",20160901,"광진구",0.035,0.038,0.9,0.004,60,35,"2016","09","01",2016-09-01
"10329",20160901,"성동구",0.03,0.029,0.6,0.007,60,32,"2016","09","01",2016-09-01
"10330",20160901,"구로구",0.021,0.045,0.5,0.005,64,34,"2016","09","01",2016-09-01
"10331",20160901,"강서구",0.025,0.051,0.5,0.005,66,36,"2016","09","01",2016-09-01
"10332",20160901,"노원구",0.03,0.039,0.6,0.006,44,27,"2016","09","01",2016-09-01
"10333",20160901,"마포구",0.029,0.046,0.6,0.004,56,35,"2016","09","01",2016-09-01
"10334",20160901,"도봉구",0.025,0.012,0.3,0.003,23,31,"2016","09","01",2016-09-01
"10335",20160901,"도산대로",0.054,0.031,0.8,0.006,74,36,"2016","09","01",2016-09-01
"10336",20160831,"신촌로",0.045,0.008,0.7,0.005,28,11,"2016","08","31",2016-08-31
"10337",20160831,"중랑구",0.021,0.013,0.3,0.005,21,7,"2016","08","31",2016-08-31
"10338",20160831,"성동구",0.021,0.011,0.4,0.007,17,7,"2016","08","31",2016-08-31
"10339",20160831,"마포구",0.019,0.019,0.4,0.004,21,11,"2016","08","31",2016-08-31
"10340",20160831,"중구",0.017,0.015,0.4,0.005,20,8,"2016","08","31",2016-08-31
"10341",20160831,"양천구",0.018,0.021,0.3,0.004,17,6,"2016","08","31",2016-08-31
"10342",20160831,"천호대로",0.026,0.015,0.6,0.003,20,13,"2016","08","31",2016-08-31
"10343",20160831,"동대문구",0.021,0.012,0.4,0.004,18,6,"2016","08","31",2016-08-31
"10344",20160831,"도산대로",0.031,0.013,0.4,0.004,24,8,"2016","08","31",2016-08-31
"10345",20160831,"영등포로",0.037,0.007,0.4,0.007,26,10,"2016","08","31",2016-08-31
"10346",20160831,"화랑로",0.031,0.014,0.4,0.003,20,8,"2016","08","31",2016-08-31
"10347",20160831,"영등포구",0.015,0.025,0.4,0.002,22,8,"2016","08","31",2016-08-31
"10348",20160831,"정릉로",0.01,0.023,0.3,0.003,18,6,"2016","08","31",2016-08-31
"10349",20160831,"서초구",0.01,0.022,0.4,0.003,19,6,"2016","08","31",2016-08-31
"10350",20160831,"노원구",0.012,0.022,0.3,0.005,9,4,"2016","08","31",2016-08-31
"10351",20160831,"금천구",0.018,0.021,0.3,0.003,17,6,"2016","08","31",2016-08-31
"10352",20160831,"공항대로",0.022,0.012,0.4,0.005,30,10,"2016","08","31",2016-08-31
"10353",20160831,"종로",0.026,0.01,0.3,0.004,33,12,"2016","08","31",2016-08-31
"10354",20160831,"은평구",0.021,0.015,0.3,0.004,18,8,"2016","08","31",2016-08-31
"10355",20160831,"강변북로",NA,NA,NA,NA,NA,NA,"2016","08","31",2016-08-31
"10356",20160831,"구로구",0.014,0.018,0.2,0.005,23,8,"2016","08","31",2016-08-31
"10357",20160831,"강서구",0.013,0.024,0.2,0.006,19,7,"2016","08","31",2016-08-31
"10358",20160831,"성북구",0.017,0.017,0.3,0.004,17,6,"2016","08","31",2016-08-31
"10359",20160831,"송파구",0.023,0.016,0.4,0.004,15,6,"2016","08","31",2016-08-31
"10360",20160831,"홍릉로",0.028,0.011,0.5,0.007,20,10,"2016","08","31",2016-08-31
"10361",20160831,"강남대로",0.045,0.012,0.5,0.005,23,10,"2016","08","31",2016-08-31
"10362",20160831,"서대문구",0.017,0.019,0.4,0.003,19,5,"2016","08","31",2016-08-31
"10363",20160831,"종로구",0.019,0.013,0.3,0.003,18,6,"2016","08","31",2016-08-31
"10364",20160831,"강동구",0.026,0.014,0.3,0.004,20,7,"2016","08","31",2016-08-31
"10365",20160831,"청계천로",0.03,0.013,0.3,0.005,22,11,"2016","08","31",2016-08-31
"10366",20160831,"광진구",0.023,0.016,0.6,0.005,18,5,"2016","08","31",2016-08-31
"10367",20160831,"강남구",0.02,0.015,0.3,0.004,21,8,"2016","08","31",2016-08-31
"10368",20160831,"용산구",0.016,0.017,0.2,0.004,20,10,"2016","08","31",2016-08-31
"10369",20160831,"한강대로",0.029,0.015,0.5,0.005,30,10,"2016","08","31",2016-08-31
"10370",20160831,"도봉구",0.012,0.029,0.2,0.003,13,5,"2016","08","31",2016-08-31
"10371",20160831,"동작구",0.019,0.016,0.3,0.003,22,8,"2016","08","31",2016-08-31
"10372",20160831,"관악구",0.02,0.023,0.3,0.005,26,10,"2016","08","31",2016-08-31
"10373",20160831,"강북구",0.011,0.027,0.3,0.003,9,3,"2016","08","31",2016-08-31
"10374",20160831,"동작대로",0.031,0.01,0.5,0.003,35,17,"2016","08","31",2016-08-31
"10375",20160830,"강남구",0.018,0.02,0.3,0.004,32,10,"2016","08","30",2016-08-30
"10376",20160830,"송파구",0.023,0.019,0.3,0.004,24,9,"2016","08","30",2016-08-30
"10377",20160830,"종로",0.018,0.017,0.2,0.003,33,12,"2016","08","30",2016-08-30
"10378",20160830,"동작구",0.015,0.022,0.3,0.004,27,10,"2016","08","30",2016-08-30
"10379",20160830,"마포구",0.019,0.021,0.4,0.003,28,13,"2016","08","30",2016-08-30
"10380",20160830,"종로구",0.014,0.019,0.2,0.003,23,7,"2016","08","30",2016-08-30
"10381",20160830,"용산구",0.017,0.02,0.3,0.004,24,10,"2016","08","30",2016-08-30
"10382",20160830,"은평구",0.024,0.017,0.3,0.004,30,9,"2016","08","30",2016-08-30
"10383",20160830,"한강대로",0.029,0.018,0.4,0.004,41,13,"2016","08","30",2016-08-30
"10384",20160830,"강남대로",0.06,0.009,0.7,0.005,40,15,"2016","08","30",2016-08-30
"10385",20160830,"서초구",0.01,0.025,0.4,0.003,33,9,"2016","08","30",2016-08-30
"10386",20160830,"금천구",0.019,0.023,0.3,0.004,22,9,"2016","08","30",2016-08-30
"10387",20160830,"홍릉로",0.031,0.011,0.6,0.007,26,12,"2016","08","30",2016-08-30
"10388",20160830,"강변북로",0.035,0.008,0.4,0.002,31,12,"2016","08","30",2016-08-30
"10389",20160830,"영등포로",0.036,0.011,0.4,0.007,35,11,"2016","08","30",2016-08-30
"10390",20160830,"노원구",0.014,0.02,0.3,0.005,14,6,"2016","08","30",2016-08-30
"10391",20160830,"신촌로",0.041,0.007,0.7,0.005,38,14,"2016","08","30",2016-08-30
"10392",20160830,"공항대로",0.02,0.014,0.4,0.004,49,12,"2016","08","30",2016-08-30
"10393",20160830,"성동구",0.022,0.014,0.6,0.008,31,9,"2016","08","30",2016-08-30
"10394",20160830,"중구",0.012,0.022,0.3,0.004,34,10,"2016","08","30",2016-08-30
"10395",20160830,"서대문구",0.015,0.025,0.4,0.003,30,7,"2016","08","30",2016-08-30
"10396",20160830,"성북구",0.016,0.021,0.3,0.004,30,9,"2016","08","30",2016-08-30
"10397",20160830,"관악구",0.015,0.031,0.3,0.006,29,13,"2016","08","30",2016-08-30
"10398",20160830,"도봉구",0.016,0.027,0.2,0.005,28,8,"2016","08","30",2016-08-30
"10399",20160830,"강동구",0.022,0.016,0.3,0.003,29,9,"2016","08","30",2016-08-30
"10400",20160830,"양천구",0.015,0.026,0.3,0.003,22,7,"2016","08","30",2016-08-30
"10401",20160830,"강서구",0.014,0.027,0.2,0.005,32,9,"2016","08","30",2016-08-30
"10402",20160830,"동작대로",0.035,0.011,0.5,0.004,44,19,"2016","08","30",2016-08-30
"10403",20160830,"천호대로",0.031,0.013,0.6,0.003,23,13,"2016","08","30",2016-08-30
"10404",20160830,"청계천로",0.026,0.019,0.3,0.005,29,12,"2016","08","30",2016-08-30
"10405",20160830,"광진구",0.019,0.019,0.5,0.005,24,6,"2016","08","30",2016-08-30
"10406",20160830,"중랑구",0.015,0.018,0.3,0.005,28,11,"2016","08","30",2016-08-30
"10407",20160830,"강북구",0.016,0.023,0.3,0.003,17,6,"2016","08","30",2016-08-30
"10408",20160830,"구로구",0.012,0.022,0.2,0.004,35,11,"2016","08","30",2016-08-30
"10409",20160830,"동대문구",0.016,0.017,0.4,0.004,27,9,"2016","08","30",2016-08-30
"10410",20160830,"영등포구",0.017,0.026,0.5,0.003,36,11,"2016","08","30",2016-08-30
"10411",20160830,"화랑로",0.037,0.012,0.5,0.004,35,12,"2016","08","30",2016-08-30
"10412",20160830,"정릉로",0.019,0.02,0.4,0.003,33,10,"2016","08","30",2016-08-30
"10413",20160830,"도산대로",0.029,0.016,0.4,0.004,35,10,"2016","08","30",2016-08-30
"10414",20160829,"도봉구",0.021,0.022,0.2,0.004,15,6,"2016","08","29",2016-08-29
"10415",20160829,"중랑구",0.017,0.015,0.3,0.005,18,8,"2016","08","29",2016-08-29
"10416",20160829,"홍릉로",0.031,0.012,0.5,0.007,18,9,"2016","08","29",2016-08-29
"10417",20160829,"서대문구",0.015,0.024,0.4,0.003,15,6,"2016","08","29",2016-08-29
"10418",20160829,"양천구",0.017,0.024,0.3,0.003,13,5,"2016","08","29",2016-08-29
"10419",20160829,"서초구",0.016,0.019,0.4,0.003,17,6,"2016","08","29",2016-08-29
"10420",20160829,"광진구",0.02,0.019,0.5,0.004,15,4,"2016","08","29",2016-08-29
"10421",20160829,"영등포구",0.018,0.026,0.4,0.003,21,8,"2016","08","29",2016-08-29
"10422",20160829,"노원구",0.012,0.021,0.3,0.005,8,4,"2016","08","29",2016-08-29
"10423",20160829,"강서구",0.016,0.025,0.2,0.005,21,8,"2016","08","29",2016-08-29
"10424",20160829,"화랑로",0.039,0.011,0.5,0.004,23,10,"2016","08","29",2016-08-29
"10425",20160829,"정릉로",0.031,0.013,0.5,0.003,23,9,"2016","08","29",2016-08-29
"10426",20160829,"천호대로",0.035,0.01,0.6,0.003,19,11,"2016","08","29",2016-08-29
"10427",20160829,"관악구",0.022,0.021,0.3,0.006,20,12,"2016","08","29",2016-08-29
"10428",20160829,"한강대로",0.028,0.018,0.4,0.004,24,10,"2016","08","29",2016-08-29
"10429",20160829,"종로",0.027,0.013,0.3,0.003,22,11,"2016","08","29",2016-08-29
"10430",20160829,"강북구",0.021,0.019,0.3,0.003,9,4,"2016","08","29",2016-08-29
"10431",20160829,"동작구",0.021,0.019,0.3,0.003,17,7,"2016","08","29",2016-08-29
"10432",20160829,"용산구",0.014,0.018,0.2,0.004,15,8,"2016","08","29",2016-08-29
"10433",20160829,"금천구",0.019,0.024,0.3,0.003,13,6,"2016","08","29",2016-08-29
"10434",20160829,"강변북로",0.022,0.015,0.3,0.002,18,7,"2016","08","29",2016-08-29
"10435",20160829,"영등포로",0.033,0.013,0.3,0.006,22,9,"2016","08","29",2016-08-29
"10436",20160829,"은평구",0.021,0.018,0.2,0.005,16,8,"2016","08","29",2016-08-29
"10437",20160829,"성동구",0.019,0.014,0.4,0.007,16,6,"2016","08","29",2016-08-29
"10438",20160829,"중구",0.016,0.019,0.3,0.004,17,8,"2016","08","29",2016-08-29
"10439",20160829,"강남구",0.02,0.017,0.3,0.003,18,8,"2016","08","29",2016-08-29
"10440",20160829,"종로구",0.015,0.018,0.2,0.003,13,4,"2016","08","29",2016-08-29
"10441",20160829,"마포구",0.019,0.021,0.3,0.002,18,10,"2016","08","29",2016-08-29
"10442",20160829,"동대문구",0.022,0.014,0.4,0.004,17,7,"2016","08","29",2016-08-29
"10443",20160829,"강동구",0.021,0.017,0.3,0.003,21,8,"2016","08","29",2016-08-29
"10444",20160829,"구로구",0.014,0.02,0.2,0.004,19,8,"2016","08","29",2016-08-29
"10445",20160829,"청계천로",0.032,0.015,0.4,0.005,18,10,"2016","08","29",2016-08-29
"10446",20160829,"동작대로",0.041,0.009,0.5,0.004,34,19,"2016","08","29",2016-08-29
"10447",20160829,"도산대로",0.037,0.013,0.5,0.004,21,8,"2016","08","29",2016-08-29
"10448",20160829,"강남대로",0.061,0.01,0.6,0.005,39,15,"2016","08","29",2016-08-29
"10449",20160829,"신촌로",0.032,0.012,0.6,0.005,24,11,"2016","08","29",2016-08-29
"10450",20160829,"성북구",0.022,0.016,0.3,0.005,21,8,"2016","08","29",2016-08-29
"10451",20160829,"송파구",0.022,0.018,0.3,0.004,15,6,"2016","08","29",2016-08-29
"10452",20160829,"공항대로",0.03,0.01,0.4,0.004,45,12,"2016","08","29",2016-08-29
"10453",20160828,"용산구",0.008,0.025,0.2,0.004,12,7,"2016","08","28",2016-08-28
"10454",20160828,"정릉로",0.025,0.017,0.5,0.003,15,8,"2016","08","28",2016-08-28
"10455",20160828,"청계천로",0.017,0.02,0.2,0.005,14,7,"2016","08","28",2016-08-28
"10456",20160828,"강변북로",0.011,0.019,0.3,0.002,19,7,"2016","08","28",2016-08-28
"10457",20160828,"영등포구",0.011,0.032,0.4,0.002,12,5,"2016","08","28",2016-08-28
"10458",20160828,"신촌로",0.021,0.017,0.4,0.004,14,7,"2016","08","28",2016-08-28
"10459",20160828,"종로구",0.01,0.02,0.2,0.003,10,2,"2016","08","28",2016-08-28
"10460",20160828,"은평구",0.014,0.021,0.2,0.004,9,4,"2016","08","28",2016-08-28
"10461",20160828,"양천구",0.011,0.028,0.3,0.003,9,3,"2016","08","28",2016-08-28
"10462",20160828,"강남구",0.012,0.02,0.2,0.003,13,5,"2016","08","28",2016-08-28
"10463",20160828,"성북구",0.014,0.019,0.3,0.004,14,5,"2016","08","28",2016-08-28
"10464",20160828,"서초구",0.008,0.024,0.4,0.003,11,4,"2016","08","28",2016-08-28
"10465",20160828,"노원구",0.006,0.025,0.3,0.005,4,2,"2016","08","28",2016-08-28
"10466",20160828,"강서구",0.011,0.027,0.2,0.005,12,5,"2016","08","28",2016-08-28
"10467",20160828,"동작대로",0.029,0.012,0.4,0.003,30,16,"2016","08","28",2016-08-28
"10468",20160828,"관악구",0.013,0.023,0.2,0.006,15,9,"2016","08","28",2016-08-28
"10469",20160828,"종로",0.024,0.014,0.2,0.003,16,9,"2016","08","28",2016-08-28
"10470",20160828,"영등포로",0.021,0.019,0.2,0.006,12,6,"2016","08","28",2016-08-28
"10471",20160828,"동대문구",0.015,0.016,0.4,0.004,11,4,"2016","08","28",2016-08-28
"10472",20160828,"중랑구",0.01,0.019,0.2,0.005,12,5,"2016","08","28",2016-08-28
"10473",20160828,"성동구",0.011,0.018,0.1,0.006,11,4,"2016","08","28",2016-08-28
"10474",20160828,"강동구",0.015,0.019,0.2,0.003,12,5,"2016","08","28",2016-08-28
"10475",20160828,"구로구",0.009,0.023,0.2,0.004,12,5,"2016","08","28",2016-08-28
"10476",20160828,"강북구",0.014,0.023,0.3,0.002,5,2,"2016","08","28",2016-08-28
"10477",20160828,"광진구",0.009,0.023,0.5,0.005,8,2,"2016","08","28",2016-08-28
"10478",20160828,"서대문구",0.012,0.029,0.3,0.002,9,4,"2016","08","28",2016-08-28
"10479",20160828,"화랑로",0.031,0.015,0.4,0.003,14,6,"2016","08","28",2016-08-28
"10480",20160828,"공항대로",0.019,0.013,0.3,0.004,31,9,"2016","08","28",2016-08-28
"10481",20160828,"마포구",0.009,0.028,0.2,0.002,12,8,"2016","08","28",2016-08-28
"10482",20160828,"중구",0.011,0.021,0.3,0.004,12,5,"2016","08","28",2016-08-28
"10483",20160828,"동작구",0.014,0.02,0.2,0.003,11,5,"2016","08","28",2016-08-28
"10484",20160828,"금천구",0.011,0.026,0.2,0.003,9,3,"2016","08","28",2016-08-28
"10485",20160828,"강남대로",0.039,0.016,0.4,0.005,17,5,"2016","08","28",2016-08-28
"10486",20160828,"송파구",0.014,0.023,0.2,0.004,9,4,"2016","08","28",2016-08-28
"10487",20160828,"한강대로",0.021,0.02,0.3,0.004,15,6,"2016","08","28",2016-08-28
"10488",20160828,"도봉구",0.014,0.027,0.2,0.003,10,4,"2016","08","28",2016-08-28
"10489",20160828,"도산대로",0.022,0.017,0.4,0.003,14,6,"2016","08","28",2016-08-28
"10490",20160828,"천호대로",0.022,0.016,0.6,0.002,15,11,"2016","08","28",2016-08-28
"10491",20160828,"홍릉로",0.022,0.015,0.4,0.006,13,8,"2016","08","28",2016-08-28
"10492",20160827,"도봉구",0.017,0.033,0.2,0.004,12,4,"2016","08","27",2016-08-27
"10493",20160827,"양천구",0.017,0.032,0.3,0.003,11,3,"2016","08","27",2016-08-27
"10494",20160827,"동대문구",0.019,0.023,0.4,0.004,14,5,"2016","08","27",2016-08-27
"10495",20160827,"중랑구",0.012,0.027,0.2,0.005,14,4,"2016","08","27",2016-08-27
"10496",20160827,"강남대로",0.061,0.013,0.5,0.005,24,7,"2016","08","27",2016-08-27
"10497",20160827,"마포구",0.021,0.03,0.2,0.002,17,9,"2016","08","27",2016-08-27
"10498",20160827,"노원구",0.012,0.027,0.3,0.005,7,3,"2016","08","27",2016-08-27
"10499",20160827,"중구",0.018,0.023,0.3,0.004,15,6,"2016","08","27",2016-08-27
"10500",20160827,"구로구",0.012,0.029,0.2,0.004,15,6,"2016","08","27",2016-08-27
"10501",20160827,"은평구",0.018,0.023,0.2,0.004,13,6,"2016","08","27",2016-08-27
"10502",20160827,"종로구",0.013,0.027,0.2,0.003,10,2,"2016","08","27",2016-08-27
"10503",20160827,"공항대로",0.027,0.016,0.4,0.004,34,10,"2016","08","27",2016-08-27
"10504",20160827,"화랑로",0.046,0.013,0.6,0.004,20,9,"2016","08","27",2016-08-27
"10505",20160827,"강서구",0.017,0.034,0.2,0.005,14,4,"2016","08","27",2016-08-27
"10506",20160827,"한강대로",0.028,0.024,0.4,0.004,28,10,"2016","08","27",2016-08-27
"10507",20160827,"동작대로",0.043,0.012,0.5,0.003,29,16,"2016","08","27",2016-08-27
"10508",20160827,"도산대로",0.034,0.019,0.6,0.004,19,7,"2016","08","27",2016-08-27
"10509",20160827,"강변북로",0.017,0.023,0.2,0.002,16,7,"2016","08","27",2016-08-27
"10510",20160827,"천호대로",0.025,0.021,0.6,0.003,22,14,"2016","08","27",2016-08-27
"10511",20160827,"홍릉로",0.026,0.021,0.4,0.006,14,7,"2016","08","27",2016-08-27
"10512",20160827,"성북구",0.019,0.023,0.3,0.004,18,6,"2016","08","27",2016-08-27
"10513",20160827,"서대문구",0.014,0.034,0.3,0.003,12,5,"2016","08","27",2016-08-27
"10514",20160827,"강남구",0.017,0.025,0.2,0.004,15,6,"2016","08","27",2016-08-27
"10515",20160827,"금천구",0.014,0.033,0.3,0.003,10,4,"2016","08","27",2016-08-27
"10516",20160827,"신촌로",0.026,0.019,0.4,0.004,19,8,"2016","08","27",2016-08-27
"10517",20160827,"용산구",0.01,0.034,0.2,0.004,13,7,"2016","08","27",2016-08-27
"10518",20160827,"강동구",0.015,0.025,0.2,0.003,15,5,"2016","08","27",2016-08-27
"10519",20160827,"종로",0.046,0.013,0.4,0.003,21,9,"2016","08","27",2016-08-27
"10520",20160827,"동작구",0.021,0.024,0.3,0.003,14,7,"2016","08","27",2016-08-27
"10521",20160827,"영등포구",0.014,0.037,0.3,0.003,15,5,"2016","08","27",2016-08-27
"10522",20160827,"강북구",0.016,0.029,0.3,0.003,6,2,"2016","08","27",2016-08-27
"10523",20160827,"송파구",0.019,0.026,0.2,0.004,13,5,"2016","08","27",2016-08-27
"10524",20160827,"청계천로",0.028,0.023,0.3,0.005,16,8,"2016","08","27",2016-08-27
"10525",20160827,"광진구",0.013,0.028,0.4,0.004,12,2,"2016","08","27",2016-08-27
"10526",20160827,"성동구",0.014,0.026,0.1,0.007,13,5,"2016","08","27",2016-08-27
"10527",20160827,"관악구",0.021,0.027,0.2,0.006,17,10,"2016","08","27",2016-08-27
"10528",20160827,"영등포로",0.032,0.021,0.4,0.007,17,8,"2016","08","27",2016-08-27
"10529",20160827,"서초구",0.008,0.032,0.4,0.003,12,5,"2016","08","27",2016-08-27
"10530",20160827,"정릉로",0.032,0.018,0.5,0.003,18,10,"2016","08","27",2016-08-27
"10531",20160826,"종로구",0.013,0.027,0.2,0.003,11,5,"2016","08","26",2016-08-26
"10532",20160826,"홍릉로",0.031,0.02,0.4,0.007,15,9,"2016","08","26",2016-08-26
"10533",20160826,"구로구",0.013,0.03,0.2,0.004,16,7,"2016","08","26",2016-08-26
"10534",20160826,"강변북로",0.014,0.025,0.3,0.002,12,7,"2016","08","26",2016-08-26
"10535",20160826,"강북구",0.014,0.034,0.3,0.003,8,4,"2016","08","26",2016-08-26
"10536",20160826,"도봉구",0.013,0.04,0.2,0.004,13,4,"2016","08","26",2016-08-26
"10537",20160826,"용산구",0.01,0.033,0.2,0.004,13,8,"2016","08","26",2016-08-26
"10538",20160826,"마포구",0.016,0.033,0.2,0.002,18,11,"2016","08","26",2016-08-26
"10539",20160826,"서초구",0.009,0.032,0.4,0.003,12,5,"2016","08","26",2016-08-26
"10540",20160826,"강남대로",0.058,0.014,0.6,0.005,24,7,"2016","08","26",2016-08-26
"10541",20160826,"천호대로",NA,NA,NA,NA,19,13,"2016","08","26",2016-08-26
"10542",20160826,"공항대로",0.027,0.016,0.4,0.004,33,11,"2016","08","26",2016-08-26
"10543",20160826,"영등포로",0.03,0.023,0.3,0.006,18,8,"2016","08","26",2016-08-26
"10544",20160826,"중랑구",0.012,0.026,0.2,0.005,15,7,"2016","08","26",2016-08-26
"10545",20160826,"노원구",0.01,0.03,0.3,0.005,6,3,"2016","08","26",2016-08-26
"10546",20160826,"금천구",0.015,0.034,0.3,0.003,14,6,"2016","08","26",2016-08-26
"10547",20160826,"도산대로",0.035,0.019,0.6,0.003,18,7,"2016","08","26",2016-08-26
"10548",20160826,"중구",0.02,0.024,0.4,0.004,18,8,"2016","08","26",2016-08-26
"10549",20160826,"강서구",0.016,0.032,0.2,0.005,14,6,"2016","08","26",2016-08-26
"10550",20160826,"동대문구",0.019,0.023,0.4,0.004,14,7,"2016","08","26",2016-08-26
"10551",20160826,"서대문구",0.012,0.036,0.3,0.002,14,6,"2016","08","26",2016-08-26
"10552",20160826,"광진구",0.015,0.027,0.5,0.003,12,4,"2016","08","26",2016-08-26
"10553",20160826,"은평구",0.015,0.025,0.2,0.004,13,6,"2016","08","26",2016-08-26
"10554",20160826,"관악구",0.017,0.029,0.3,0.006,18,10,"2016","08","26",2016-08-26
"10555",20160826,"성북구",0.02,0.022,0.3,0.003,17,10,"2016","08","26",2016-08-26
"10556",20160826,"영등포구",0.013,0.038,0.3,0.003,16,7,"2016","08","26",2016-08-26
"10557",20160826,"화랑로",0.046,0.014,0.6,0.004,22,9,"2016","08","26",2016-08-26
"10558",20160826,"한강대로",0.029,0.025,0.4,0.004,33,10,"2016","08","26",2016-08-26
"10559",20160826,"강동구",0.017,0.026,0.3,0.003,15,6,"2016","08","26",2016-08-26
"10560",20160826,"성동구",0.015,0.023,0.2,0.006,14,6,"2016","08","26",2016-08-26
"10561",20160826,"종로",0.053,0.013,0.5,0.004,22,12,"2016","08","26",2016-08-26
"10562",20160826,"신촌로",0.026,0.019,0.5,0.004,19,10,"2016","08","26",2016-08-26
"10563",20160826,"정릉로",0.03,0.021,0.5,0.003,14,11,"2016","08","26",2016-08-26
"10564",20160826,"강남구",0.019,0.023,0.2,0.004,14,7,"2016","08","26",2016-08-26
"10565",20160826,"송파구",0.017,0.027,0.3,0.003,10,5,"2016","08","26",2016-08-26
"10566",20160826,"동작대로",0.042,0.012,0.5,0.004,36,17,"2016","08","26",2016-08-26
"10567",20160826,"동작구",0.019,0.023,0.3,0.003,13,6,"2016","08","26",2016-08-26
"10568",20160826,"청계천로",0.03,0.023,0.4,0.005,17,10,"2016","08","26",2016-08-26
"10569",20160826,"양천구",0.017,0.033,0.3,0.003,14,5,"2016","08","26",2016-08-26
"10570",20160825,"용산구",0.027,0.023,0.4,0.004,30,20,"2016","08","25",2016-08-25
"10571",20160825,"서초구",0.022,0.03,0.5,0.004,33,17,"2016","08","25",2016-08-25
"10572",20160825,"성동구",0.032,0.015,0.3,0.007,31,19,"2016","08","25",2016-08-25
"10573",20160825,"공항대로",0.04,0.011,0.5,0.005,53,19,"2016","08","25",2016-08-25
"10574",20160825,"광진구",0.03,0.022,0.6,0.004,36,20,"2016","08","25",2016-08-25
"10575",20160825,"성북구",0.027,0.023,0.5,0.004,34,19,"2016","08","25",2016-08-25
"10576",20160825,"강북구",0.025,0.031,0.4,0.003,22,15,"2016","08","25",2016-08-25
"10577",20160825,"은평구",0.023,0.018,0.4,0.004,23,14,"2016","08","25",2016-08-25
"10578",20160825,"영등포구",0.024,0.03,0.5,0.002,33,17,"2016","08","25",2016-08-25
"10579",20160825,"화랑로",0.054,0.015,0.6,0.004,42,25,"2016","08","25",2016-08-25
"10580",20160825,"노원구",0.019,0.029,0.3,0.006,20,14,"2016","08","25",2016-08-25
"10581",20160825,"송파구",0.033,0.023,0.5,0.004,34,21,"2016","08","25",2016-08-25
"10582",20160825,"홍릉로",0.05,0.013,0.7,0.007,31,20,"2016","08","25",2016-08-25
"10583",20160825,"마포구",0.029,0.025,0.3,0.003,28,20,"2016","08","25",2016-08-25
"10584",20160825,"강남구",0.032,0.023,0.4,0.004,35,22,"2016","08","25",2016-08-25
"10585",20160825,"관악구",0.028,0.029,0.3,0.006,29,18,"2016","08","25",2016-08-25
"10586",20160825,"금천구",0.029,0.029,0.4,0.004,26,15,"2016","08","25",2016-08-25
"10587",20160825,"강변북로",0.047,0.009,0.5,0.003,40,23,"2016","08","25",2016-08-25
"10588",20160825,"강남대로",0.075,0.013,0.7,0.005,39,16,"2016","08","25",2016-08-25
"10589",20160825,"천호대로",NA,NA,NA,NA,32,22,"2016","08","25",2016-08-25
"10590",20160825,"강동구",0.037,0.022,0.4,0.004,38,23,"2016","08","25",2016-08-25
"10591",20160825,"청계천로",0.048,0.018,0.5,0.006,33,20,"2016","08","25",2016-08-25
"10592",20160825,"도봉구",0.029,0.023,0.4,0.004,32,19,"2016","08","25",2016-08-25
"10593",20160825,"동대문구",0.027,0.021,0.4,0.005,25,15,"2016","08","25",2016-08-25
"10594",20160825,"중랑구",0.025,0.024,0.3,0.005,35,22,"2016","08","25",2016-08-25
"10595",20160825,"종로구",0.026,0.021,0.3,0.004,26,17,"2016","08","25",2016-08-25
"10596",20160825,"한강대로",0.052,0.016,0.6,0.004,40,21,"2016","08","25",2016-08-25
"10597",20160825,"영등포로",0.057,0.011,0.5,0.007,35,18,"2016","08","25",2016-08-25
"10598",20160825,"구로구",0.019,0.032,0.3,0.004,31,18,"2016","08","25",2016-08-25
"10599",20160825,"신촌로",0.052,0.008,0.9,0.005,38,21,"2016","08","25",2016-08-25
"10600",20160825,"강서구",0.022,0.028,0.2,0.006,31,16,"2016","08","25",2016-08-25
"10601",20160825,"동작대로",0.057,0.014,0.6,0.004,52,30,"2016","08","25",2016-08-25
"10602",20160825,"양천구",0.024,0.031,0.4,0.004,24,13,"2016","08","25",2016-08-25
"10603",20160825,"동작구",0.025,0.025,0.3,0.004,24,15,"2016","08","25",2016-08-25
"10604",20160825,"종로",0.038,0.015,0.3,0.004,26,15,"2016","08","25",2016-08-25
"10605",20160825,"도산대로",0.047,0.018,0.6,0.004,36,18,"2016","08","25",2016-08-25
"10606",20160825,"정릉로",0.023,0.023,0.5,0.004,35,20,"2016","08","25",2016-08-25
"10607",20160825,"중구",0.023,0.023,0.5,0.004,33,19,"2016","08","25",2016-08-25
"10608",20160825,"서대문구",0.02,0.024,0.4,0.003,29,14,"2016","08","25",2016-08-25
"10609",20160824,"강남구",0.033,0.027,0.4,0.004,34,22,"2016","08","24",2016-08-24
"10610",20160824,"천호대로",NA,NA,0.9,NA,36,24,"2016","08","24",2016-08-24
"10611",20160824,"영등포로",0.062,0.013,0.5,0.008,41,23,"2016","08","24",2016-08-24
"10612",20160824,"강동구",0.038,0.031,0.4,0.004,43,25,"2016","08","24",2016-08-24
"10613",20160824,"성동구",0.035,0.018,0.3,0.007,35,22,"2016","08","24",2016-08-24
"10614",20160824,"강서구",0.026,0.031,0.3,0.006,37,24,"2016","08","24",2016-08-24
